Zip Code,School,Math Proficiency,Reading Proficiency,Grades,Location,Distance,Students,Telephone,Details
19103,Universal Institute Charter School,17,27,K~9,"800 S 15th Street Philadelphia, PA 19146",2.3,625,(215) 732-7988,https://www.publicschoolreview.com//universal-institute-charter-school-profile
19103,Wright Richard R School,16,36,PK~5,"2700 W Dauphin St Philadelphia, PA 19132",2.3,371,(215) 684-5076,https://www.publicschoolreview.com//wright-richard-r-school-profile
19103,Youth Build Phila Charter School,17,27,12,"1231 N Broad St 5th Floor Philadelphia, PA 19122",2.3,259,(215) 627-8671,https://www.publicschoolreview.com//youth-build-phila-charter-school-profile
19103,Creative And Performing Arts,21.6,36.5,9~12,"901 S Broad St Philadelphia, PA 19147",2.4,703,(215) 952-2462,https://www.publicschoolreview.com//creative-and-performing-arts-profile
19103,Folk Arts-cultural Treasures Charter School,62,77,K~8,"1023 Callowhill St Philadelphia, PA 19123",2.4,505,(215) 569-2600,https://www.publicschoolreview.com//folk-arts-cultural-treasures-charter-school-profile
19103,Jackson Andrew School,57,68,PK~8,"1213 S 12th St Philadelphia, PA 19147",2.4,602,(215) 952-6223,https://www.publicschoolreview.com//jackson-andrew-school-profile
19103,Overbrook High School,32,47,9~12,"5898 Lancaster Ave Philadelphia, PA 19131",2.4,553,(215) 581-5507,https://www.publicschoolreview.com//overbrook-high-school-profile
19103,Anderson Add B School,7.5,12,PK~8,"1034 S 60th St Philadelphia, PA 19143",2.5,475,(215) 471-2903,https://www.publicschoolreview.com//anderson-add-b-school-profile
19103,Childs George W School,8,22,PK~8,"1599 Wharton St Philadelphia, PA 19146",2.5,550,(215) 952-6213,https://www.publicschoolreview.com//childs-george-w-school-profile
19103,Kipp West Philadelphia Charter School,19,31,K~4,"2412 S 62nd Street Philadelphia, PA 19142",2.5,193,(267) 787-5700,https://www.publicschoolreview.com//kipp-west-philadelphia-charter-school-profile
19103,Kipp West Philadelphia Preparatory Chart,21.6,36.5,5~8,"5900 Baltimore Ave Philadelphia, PA 19143",2.5,360,(215) 294-2973,https://www.publicschoolreview.com//kipp-west-philadelphia-preparatory-chart-profile
19103,Mcdaniel Delaplaine School,11,33,K~8,"1801 S 22nd Street Philadelphia, PA 19145",2.5,422,(215) 952-8600,https://www.publicschoolreview.com//mcdaniel-delaplaine-school-profile
19103,Preparatory Cs Of Mathematics Science,2,13,9~12,"1928 Point Breeze Avenue Philadelphia, PA 19145",2.5,610,(215) 334-6144,https://www.publicschoolreview.com//preparatory-cs-of-mathematics-science-profile
19103,Academy At Palumbo,2,13,9~12,"1100 Catharine St Philadelphia, PA 19147",2.6,916,(215) 351-7618,https://www.publicschoolreview.com//academy-at-palumbo-profile
19103,Allen Dr Ethel School,27,62,PK~8,"3200 W Lehigh Ave Philadelphia, PA 19132",2.6,450,(215) 227-4404,https://www.publicschoolreview.com//allen-dr-ethel-school-profile
19103,High School Of Engineering & Science Carver High School,82,95,7~12,"1600 W Norris St Philadelphia, PA 19121",2.6,889,(215) 684-5079,https://www.publicschoolreview.com//high-school-of-engineering-science-carver-high-school-profile
19103,Richard Allen Preparatory Charter School,3,14,5~9,"2601 S 58th St Philadelphia, PA 19143",2.6,479,(215) 878-1544,https://www.publicschoolreview.com//richard-allen-preparatory-charter-school-profile
19103,Universal Vare Charter School,77,93,5~8,"2100 South 24th Street Philadelphia, PA 19145",2.6,372,(215) 952-8611,https://www.publicschoolreview.com//universal-vare-charter-school-profile
19103,Charter High School For Architecture And,4,22,9~12,"105 S. 7th Street, 5th Floor Philadelphia, PA 19106",2.7,619,(215) 351-2900,https://www.publicschoolreview.com//charter-high-school-for-architecture-and-profile
19103,Constitution High School,11,24,9~12,"18 S 7th St Philadelphia, PA 19106",2.7,391,(215) 351-7310,https://www.publicschoolreview.com//constitution-high-school-profile
19103,Duckrey Tanner School,7.5,14,K~8,"1501 W Diamond St Philadelphia, PA 19121",2.7,660,(215) 684-5066,https://www.publicschoolreview.com//duckrey-tanner-school-profile
19103,Dunbar Paul L School,52,52,PK~8,"1750 N 12th St Philadelphia, PA 19122",2.7,270,(215) 684-5065,https://www.publicschoolreview.com//dunbar-paul-l-school-profile
19103,Independence Charter School,9,17,K~8,"1600 Lombard Street Philadelphia, PA 19146",2.7,814,(215) 238-8000,https://www.publicschoolreview.com//independence-charter-school-profile
19103,Lewis C Cassidy Academics Plus School,12,22,K~8,"6523 Lansdowne Ave Philadelphia, PA 19151",2.7,407,(215) 581-5506,https://www.publicschoolreview.com//lewis-c-cassidy-academics-plus-school-profile
19103,Overbrook Elementary School,46,65,PK~8,"2032 N 62nd St Philadelphia, PA 19151",2.7,234,(215) 581-5691,https://www.publicschoolreview.com//overbrook-elementary-school-profile/19151
19103,The Science Leadership Academy At Beeber,10,17,9~12,"5925 Malvern Ave Philadelphia, PA 19131",2.7,482,(215) 979-5320,https://www.publicschoolreview.com//the-science-leadership-academy-at-beeber-profile
19103,Harambee Institute Of Science And Techno,12,37,K~8,"640 N 66th St Philadelphia, PA 19151",2.8,537,(215) 472-8770,https://www.publicschoolreview.com//harambee-institute-of-science-and-techno-profile
19103,Kearny Gen Philip School,27,62,K~8,"601 Fairmount Ave Philadelphia, PA 19123",2.8,328,(215) 351-7343,https://www.publicschoolreview.com//kearny-gen-philip-school-profile
19103,Mccall Gen George A School,10,36,K~8,"325 S 7th St Philadelphia, PA 19106",2.8,720,(215) 351-7350,https://www.publicschoolreview.com//mccall-gen-george-a-school-profile
19103,Samuel Gompers School,17,27,K~8,"5701 Wynnefield Ave Philadelphia, PA 19131",2.8,335,(215) 581-5503,https://www.publicschoolreview.com//samuel-gompers-school-profile
19103,Young Scholars Charter School,67,78,5~8,"900 N Marshall St Philadelphia, PA 19123",2.8,249,(215) 232-9727,https://www.publicschoolreview.com//young-scholars-charter-school-profile
19103,Dobbins Avt High School,10,31,9~12,"2150 West Lehigh Avenue Philadelphia, PA 19132",2.9,597,(215) 227-4421,https://www.publicschoolreview.com//dobbins-avt-high-school-profile
19103,Girard Stephen School,7,29,K~4,"1800 Snyder Ave Philadelphia, PA 19145",2.9,526,(215) 952-8554,https://www.publicschoolreview.com//girard-stephen-school-profile
19103,Overbrook Edu Center,5,17,K~8,"6722 Lansdowne Ave Philadelphia, PA 19151",2.9,259,(215) 581-5890,https://www.publicschoolreview.com//overbrook-edu-center-profile
19103,Philadelphia Military Academy At Elverson,17,27,9~12,"2118-2160 N 13th Street Philadelphia, PA 19122",2.9,305,(215) 684-5091,https://www.publicschoolreview.com//philadelphia-military-academy-at-elverson-profile
19103,Gamp,27,52,5~12,"23rd And Ritner Sts Philadelphia, PA 19145",3,614,(215) 952-8590,https://www.publicschoolreview.com//gamp-profile
19103,Laboratory Charter School,34.5,44.5,K~8,"Administrative Office, 5901 Wo Philadelphia, PA 19131",3,577,(215) 452-5580,https://www.publicschoolreview.com//laboratory-charter-school-profile
19103,Ludlow James R School,77,90,PK~8,"550 W Master St Philadelphia, PA 19122",3,303,(215) 684-5060,https://www.publicschoolreview.com//ludlow-james-r-school-profile
19103,Mastery Chs - Lenfest Campus,23,53,7~12,"35 S. 4th Street Philadelphia, PA 19144",3,587,(215) 922-1902,https://www.publicschoolreview.com//mastery-chs-lenfest-campus-profile
19103,Morton Thomas G School,22,27,K~5,"2501 S 63rd St Philadelphia, PA 19142",3,618,(215) 727-2164,https://www.publicschoolreview.com//morton-thomas-g-school-profile
19103,Peirce Thomas M School,17,43,PK~6,"2300 W Cambria St Philadelphia, PA 19132",3,466,(215) 227-4411,https://www.publicschoolreview.com//peirce-thomas-m-school-profile
19103,Rhodes E Washington School,8,20,K~8,"2900 W. Clearfield Street Philadelphia, PA 19132",3,552,(215) 227-4402,https://www.publicschoolreview.com//rhodes-e-washington-school-profile
19103,Bodine William W High School,7,16,9~12,"1101 N 4th St Philadelphia, PA 19123",3.1,513,(215) 351-7332,https://www.publicschoolreview.com//bodine-william-w-high-school-profile
19103,Catharine Joseph School,3,11,PK~5,"6600 Chester Ave Philadelphia, PA 19142",3.1,560,(215) 727-2155,https://www.publicschoolreview.com//catharine-joseph-school-profile
19103,Meredith William M School,62,82,K~8,"725 S 5th St Philadelphia, PA 19147",3.1,573,(215) 351-7360,https://www.publicschoolreview.com//meredith-william-m-school-profile
19103,Nebinger George W School,11,26,PK~8,"601 Carpenter St Philadelphia, PA 19147",3.1,403,(215) 952-6202,https://www.publicschoolreview.com//nebinger-george-w-school-profile
19103,South Philadelphia High School,76,86,9~12,"2101 S Broad St Philadelphia, PA 19148",3.1,571,(215) 952-6220,https://www.publicschoolreview.com//south-philadelphia-high-school-profile
19103,Building 21,41,53,9~12,"6501 Limekiln Pike Philadelphia, PA 19138",3.2,357,(215) 684-2030,https://www.publicschoolreview.com//building-21-profile
19103,Kirkbride Eliza B School,7.5,12,PK~8,"1501 S 7th St Philadelphia, PA 19147",3.2,577,(215) 952-6214,https://www.publicschoolreview.com//kirkbride-eliza-b-school-profile
19103,Stonehurst Hills Elementary School,7.5,32,1~5,"7051 Ruskin Ln Upper Darby, PA 19082",3.2,550,(610) 626-9111,https://www.publicschoolreview.com//stonehurst-hills-elementary-school-profile
19103,Technical Freire Charter School,41,59,9~12,"2221 North Broad Street Philadelphia, PA 19132",3.2,415,(267) 507-1111,https://www.publicschoolreview.com//technical-freire-charter-school-profile
19103,The U School: Innovative Lab,9,24,9~12,"2000 N 7th St Philadelphia, PA 19122",3.2,281,(215) 684-3266,https://www.publicschoolreview.com//the-u-school-innovative-lab-profile
19103,Vare-washington Elementary School,17,52,PK~8,"1198 S 5th St Philadelphia, PA 19147",3.2,391,(215) 952-8620,https://www.publicschoolreview.com//vare-washington-elementary-school-profile
19103,W B Evans Magnet School,10.5,19,K~6,"900 Baily Rd Lansdowne, PA 19050",3.2,383,(610) 623-5975,https://www.publicschoolreview.com//w-b-evans-magnet-school-profile
19103,Kipp Philadelphia Charter School,35,50,K~8,"2539 N. 16th Street Philadelphia, PA 19132",3.3,860,(267) 758-2630,https://www.publicschoolreview.com//kipp-philadelphia-charter-school-profile
19103,Southwark School,20,48,PK~8,"1835 S 9th St Philadelphia, PA 19148",3.3,816,(215) 952-8606,https://www.publicschoolreview.com//southwark-school-profile
19103,Tilden William T Middle School,16,33,5~8,"6601 Elmwood Ave Philadelphia, PA 19142",3.3,360,(215) 492-6454,https://www.publicschoolreview.com//tilden-william-t-middle-school-profile
19103,Bartram John - Main,21,38,9~12,"2401 S 67th St Philadelphia, PA 19142",3.4,518,(215) 492-6450,https://www.publicschoolreview.com//bartram-john-main-profile
19103,Christopher Columbus Charter School,5,19,K~8,"South Building, 1242-46 S 13th Philadelphia, PA 19147",3.4,859,(215) 389-6000,https://www.publicschoolreview.com//christopher-columbus-charter-school-profile
19103,Mckinley William School,7.5,14,PK~8,"2101 N Orkney St Philadelphia, PA 19122",3.4,464,(215) 291-4702,https://www.publicschoolreview.com//mckinley-william-school-profile
19103,Randolph A. Philip Avt High School,38,69,9~12,"3101 Henry Avenue Philadelphia, PA 19129",3.4,479,(215) 227-4407,https://www.publicschoolreview.com//randolph-a-philip-avt-high-school-profile
19103,Bregy F Amedee School,12,26,PK~8,"1700 Bigler St Philadelphia, PA 19145",3.5,356,(215) 952-6218,https://www.publicschoolreview.com//bregy-f-amedee-school-profile
19103,Eastern University Academy Charter School,7.5,22,7~12,"3300 Henry Ave. Ste 2, 3 Fall  Philadelphia, PA 19129",3.5,313,(215) 769-3131,https://www.publicschoolreview.com//eastern-university-academy-charter-school-profile
19103,Hartranft John F School,21,29,K~8,"720 W Cumberland St Philadelphia, PA 19133",3.5,503,(215) 684-5088,https://www.publicschoolreview.com//hartranft-john-f-school-profile
19103,Jenks Abram School,5,32,K~5,"2501 S 13th St Philadelphia, PA 19148",3.5,291,(215) 952-6224,https://www.publicschoolreview.com//jenks-abram-school-profile
19103,Mastery Cs-clymer Elementary School,18,34,K~6,"1201 W Rush Street Philadelphia, PA 19144",3.5,582,(215) 227-8610,https://www.publicschoolreview.com//mastery-cs-clymer-elementary-school-profile
19103,Mifflin Thomas School,67,72,PK~8,"3624 Conrad St Philadelphia, PA 19129",3.5,329,(215) 951-4007,https://www.publicschoolreview.com//mifflin-thomas-school-profile
19103,Moffet John School,11,25,K~5,"127 W Oxford St Philadelphia, PA 19122",3.5,309,(215) 291-4721,https://www.publicschoolreview.com//moffet-john-school-profile
19103,Philadelphia Performing Arts Charter School,12,42,K~12,"2600 S Broad Street Philadelphia, PA 19145",3.5,"2,430",(215) 551-4000,https://www.publicschoolreview.com//philadelphia-performing-arts-charter-school-profile
19103,Bell Avenue School,27,42,K~6,"1000 Bell Ave Lansdowne, PA 19050",3.6,344,(610) 284-6100,https://www.publicschoolreview.com//bell-avenue-school-profile
19103,Bywood Elementary School,41,62,1~5,"330 Avon Rd Upper Darby, PA 19082",3.6,683,(610) 352-6842,https://www.publicschoolreview.com//bywood-elementary-school-profile
19103,East Lansdowne Elementary School,12,37,K~6,"401 Emerson Ave Lansdowne, PA 19050",3.6,350,(610) 626-2415,https://www.publicschoolreview.com//east-lansdowne-elementary-school-profile
19103,Key Francis Scott School,15,32,K~6,"2230 S 8th St Philadelphia, PA 19148",3.6,461,(215) 952-6216,https://www.publicschoolreview.com//key-francis-scott-school-profile
19103,Lamberton Robert E School,14,32,PK~8,"7501 Woodbine Ave Philadelphia, PA 19151",3.6,607,(215) 581-5650,https://www.publicschoolreview.com//lamberton-robert-e-school-profile
19103,Welsh John School,15,30,K~8,"2331 N 4th St Philadelphia, PA 19133",3.6,372,(215) 291-4708,https://www.publicschoolreview.com//welsh-john-school-profile
19103,Kensington Creative & Performing Arts High School,4,18,9~12,"1901 N. Front St Philadelphia, PA 19122",3.7,479,(215) 291-4700,https://www.publicschoolreview.com//kensington-creative-performing-arts-high-school-profile
19103,Patterson John M School,6,22,PK~4,"7000 Buist Ave Philadelphia, PA 19142",3.7,598,(215) 492-6453,https://www.publicschoolreview.com//patterson-john-m-school-profile
19103,Southwest Leadership Academy Charter School,12,17,K~8,"7101 Paschall Ave Philadelphia, PA 19142",3.7,502,(215) 729-1939,https://www.publicschoolreview.com//southwest-leadership-academy-charter-school-profile
19103,Adaire Alexander School,12,32,K~8,"1300 E Palmer St Philadelphia, PA 19125",3.8,349,(215) 291-4712,https://www.publicschoolreview.com//adaire-alexander-school-profile
19103,Fell D Newlin School,13,26,K~8,"900 W Oregon Ave Philadelphia, PA 19148",3.8,552,(215) 952-6237,https://www.publicschoolreview.com//fell-d-newlin-school-profile
19103,Furness Horace High School,37,56,9~12,"1900 S 3rd St Philadelphia, PA 19148",3.8,645,(215) 952-6226,https://www.publicschoolreview.com//furness-horace-high-school-profile
19103,Kenderton Elementary School,38,56,K~8,"1500 W Ontario St Philadelphia, PA 19140",3.8,445,(215) 227-4412,https://www.publicschoolreview.com//kenderton-elementary-school-profile
19103,Bethune Mary Mcleod School,27,27,PK~8,"3301 Old York Rd Philadelphia, PA 19140",3.9,718,(215) 227-4433,https://www.publicschoolreview.com//bethune-mary-mcleod-school-profile
19103,Beverly Hills Middle School,5,16,6~8,"1400 Garrett Rd Upper Darby, PA 19082",3.9,"1,462",(610) 626-9317,https://www.publicschoolreview.com//beverly-hills-middle-school-profile
19103,Deburgos Bilingual Magnet Middle School,4,16,K~8,"401 W Lehigh Ave Philadelphia, PA 19133",3.9,855,(215) 291-4065,https://www.publicschoolreview.com//deburgos-bilingual-magnet-middle-school-profile
19103,Mastery Cs - Thomas Campus,15,39,K~12,"927 Johnston St Philadelphia, PA 19144",3.9,"1,303",(267) 236-0036,https://www.publicschoolreview.com//mastery-cs-thomas-campus-profile
19103,Merion Elementary School,8,19,K~5,"549 S Bowman Ave Merion Station, PA 19066",3.9,602,(610) 645-1470,https://www.publicschoolreview.com//merion-elementary-school-profile
19103,Pan American Academy Charter School,31,49,K~8,"2830 North American Street Philadelphia, PA 19133",3.9,743,(215) 763-8870,https://www.publicschoolreview.com//pan-american-academy-charter-school-profile
19103,Penn Treaty School,84,90,6~12,"600 E Thompson St Philadelphia, PA 19125",3.9,524,(215) 291-4715,https://www.publicschoolreview.com//penn-treaty-school-profile
19103,Penn Wood High School,10,36,9~12,"100 Green Avenue Lansdowne, PA 19050",3.9,"1,458",(610) 284-8080,https://www.publicschoolreview.com//penn-wood-high-school-profile
19103,Cynwyd School,15,30,K~5,"101 W Levering Mill Rd Bala Cynwyd, PA 19004",4,548,(610) 645-1430,https://www.publicschoolreview.com//cynwyd-school-profile
19103,Hunter William H School,40,44,PK~8,"2400 N Front St Philadelphia, PA 19133",4,564,(215) 291-4710,https://www.publicschoolreview.com//hunter-william-h-school-profile
19103,Mastery Cs - Cleveland Elementary School,86,89,K~8,"3701 N 19th Street Philadelphia, PA 19144",4,748,(215) 227-5042,https://www.publicschoolreview.com//mastery-cs-cleveland-elementary-school-profile
19103,Philadelphia Montessori Charter School,7,15,PK~6,"2227 Island Rd Philadelphia, PA 19142",4,184,(215) 365-4011,https://www.publicschoolreview.com//philadelphia-montessori-charter-school-profile
19103,Potter-thomas School,15,29,K~8,"3001 N 6th St Philadelphia, PA 19133",4,537,(215) 227-4423,https://www.publicschoolreview.com//potter-thomas-school-profile
19103,Sharswood George School,17,37,PK~8,"2300 S 2nd St Philadelphia, PA 19148",4,569,(215) 952-6212,https://www.publicschoolreview.com//sharswood-george-school-profile
19103,Taggart John H School,6,20,PK~8,"400 W Porter St Philadelphia, PA 19148",4,480,(215) 952-6228,https://www.publicschoolreview.com//taggart-john-h-school-profile
19103,Vision Academy Charter School,26,42,PK~6,"41 E Baltimore Avenue Lansdowne, PA 19050",4,272,(484) 466-6341,https://www.publicschoolreview.com//vision-academy-charter-school-profile
19103,Wissahickon Charter School,16,33,K~8,"4700 G Wissahickon Ave Philadelphia, PA 19144",4,939,(267) 338-1020,https://www.publicschoolreview.com//wissahickon-charter-school-profile
19103,Bala-cynwyd Middle School,22,52,6~8,"510 Bryn Mawr Ave Bala Cynwyd, PA 19004",4.1,"1,011",(610) 645-1480,https://www.publicschoolreview.com//bala-cynwyd-middle-school-profile
19103,Cook-wissahickon School,22,43,PK~8,"201 E Salaignac St Philadelphia, PA 19128",4.1,457,(215) 487-4463,https://www.publicschoolreview.com//cook-wissahickon-school-profile
19103,Hackett Horatio B School,71,87,PK~5,"2161 E York Street Philadelphia, PA 19125",4.1,404,(215) 291-4706,https://www.publicschoolreview.com//hackett-horatio-b-school-profile
19103,Kensington Health Sciences,23,47,9~12,"2463 Emerald St Philadelphia, PA 19125",4.1,414,(215) 291-5185,https://www.publicschoolreview.com//kensington-health-sciences-profile
19103,Mariana Bracetti Academy Charter School,42,52,K~12,"1840 Torresdale Ave Philadelphia, PA 19124",4.1,"1,163",(215) 291-4436,https://www.publicschoolreview.com//mariana-bracetti-academy-charter-school-profile
19103,Park Lane Elementary School,17,27,K~6,"1300 Park Ln Darby, PA 19023",4.1,407,(610) 534-4880,https://www.publicschoolreview.com//park-lane-elementary-school-profile/19023
19103,Walnut Street Elementary School,27,39,K~6,"224 South Sixth Street Darby, PA 19023",4.1,398,(610) 534-5660,https://www.publicschoolreview.com//walnut-street-elementary-school-profile/19023
19103,Brown Henry A School,8,30,PK~8,"1946 E Sergeant St Philadelphia, PA 19125",4.2,494,(215) 291-4717,https://www.publicschoolreview.com//brown-henry-a-school-profile
19103,Cooper's Poynt Family School,9,29,PK~8,"201 State Street Camden, NJ 08102",4.2,446,(856) 966-5370,https://www.publicschoolreview.com//cooper-s-poynt-family-school-profile
19103,Highland Park Elementary School,23,37,1~5,"8301 West Chester Pike Upper Darby, PA 19082",4.2,795,(610) 853-4530,https://www.publicschoolreview.com//highland-park-elementary-school-profile/19082
19103,Kensington High School,10,13,9~12,"2501 Coral St Philadelphia, PA 19125",4.2,558,(716) 816-4330,https://www.publicschoolreview.com//kensington-high-school-profile/19125
19103,Penn Wood Middle School,28,47,7~8,"121 Summit St Darby, PA 19023",4.2,721,(610) 586-1804,https://www.publicschoolreview.com//penn-wood-middle-school-profile
19103,Penn Wynne School,12,12,K~5,"250 Haverford Rd Wynnewood, PA 19096",4.2,761,(610) 645-1450,https://www.publicschoolreview.com//penn-wynne-school-profile
19103,Mastery Cs-gratz Campus,7,28,7~12,"1798 West Hunting Park Avenue Philadelphia, PA 19144",4.3,"1,474",(215) 227-4408,https://www.publicschoolreview.com//mastery-cs-gratz-campus-profile
19103,Multicultural Academy Charter School,85,89,9~12,"3821 N. Broad St. Philadelphia, PA 19140",4.3,279,(215) 227-0513,https://www.publicschoolreview.com//multicultural-academy-charter-school-profile
19103,Sheppard Isaac School,16,34,K~4,"120 W Cambria St Philadelphia, PA 19133",4.3,168,(215) 291-4711,https://www.publicschoolreview.com//sheppard-isaac-school-profile
19103,Colwyn Elementary School,64.5,64.5,K~6,"211 Pine Street Darby, PA 19023",4.4,143,(610) 957-5470,https://www.publicschoolreview.com//colwyn-elementary-school-profile
19103,Munoz-marin Luis,7.5,12,PK~8,"3300 N 3rd St Philadelphia, PA 19140",4.4,610,(215) 291-8825,https://www.publicschoolreview.com//munoz-marin-luis-profile
19103,Ardmore Avenue School,12,42,K~6,"161 Ardmore Ave Lansdowne, PA 19050",4.5,569,(610) 623-7900,https://www.publicschoolreview.com//ardmore-avenue-school-profile
19103,Leap Academy University Charter School,9,22,K~12,"130 North Broadway Camden, NJ 08102",4.5,"1,540",(856) 614-0400,https://www.publicschoolreview.com//leap-academy-university-charter-school-profile
19103,Rafael Cordero Molina Elementary School,13,42,PK,"601 Vine Street Camden, NJ 08102",4.5,44,(856) 966-8970,https://www.publicschoolreview.com//rafael-cordero-molina-elementary-school-profile
19103,Steel Edward School,17,30,PK~8,"4301 Wayne Ave Philadelphia, PA 19140",4.5,524,(215) 456-3008,https://www.publicschoolreview.com//steel-edward-school-profile
19103,Taylor Bayard School,21.6,36.5,K~5,"3698 N Randolph St Philadelphia, PA 19140",4.5,533,(215) 227-4435,https://www.publicschoolreview.com//taylor-bayard-school-profile
19103,Upper Darby Senior High School,1,8,9~12,"601 North Lansdowne Avenue Drexel Hill, PA 19026",4.5,"3,717",(610) 622-7000,https://www.publicschoolreview.com//upper-darby-senior-high-school-profile
19103,Belmont Hills Elementary School,11,19,K~5,"200 School Street Bala Cynwyd, PA 19004",4.6,509,(610) 645-1420,https://www.publicschoolreview.com//belmont-hills-elementary-school-profile/19004
19103,Cramp William School,49,59,PK~5,"3449 N Mascher St Philadelphia, PA 19140",4.6,523,(215) 291-4704,https://www.publicschoolreview.com//cramp-william-school-profile
19103,Environment Community Opportunity (eco) Charter School,78,83,K~7,"817 Carpenter Street, Bridgevi Camden, NJ 08102",4.6,161,(856) 963-2627,https://www.publicschoolreview.com//environment-community-opportunity-eco-charter-school-profile
19103,Kelly John B School,10,19,K~5,"5116 Pulaski Ave Philadelphia, PA 19144",4.6,663,(215) 951-4011,https://www.publicschoolreview.com//kelly-john-b-school-profile
19103,Motivation High School,42,52,9~12,"5900 Baltimore Ave Philadelphia, PA 19143",4.6,405,(215) 492-6451,https://www.publicschoolreview.com//motivation-high-school-profile
19103,Penrose School,9,19,K~8,"2515 S 78th St Philadelphia, PA 19153",4.6,519,(215) 492-6455,https://www.publicschoolreview.com//penrose-school-profile
19103,Dr. Ulysses S. Wiggins College Preparatory Lab School,12,32,PK~8,"400 Mount Vernon Street Camden, NJ 08103",4.7,405,(856) 966-5120,https://www.publicschoolreview.com//dr-ulysses-s-wiggins-college-preparatory-lab-school-profile
19103,John B. Stetson Charter School,10,28,5~8,"3200 B Street Philadelphia, PA 19140",4.7,983,(215) 291-4720,https://www.publicschoolreview.com//john-b-stetson-charter-school-profile
19103,Fitler Academics Plus,9,11,K~8,"140 W Seymour St Philadelphia, PA 19144",4.8,233,(215) 951-4009,https://www.publicschoolreview.com//fitler-academics-plus-profile
19103,Willard Frances E School,4,13,K~4,"2900 Emerald St Philadelphia, PA 19134",4.8,722,(215) 291-4714,https://www.publicschoolreview.com//willard-frances-e-school-profile
19103,Clemente Roberto Middle School,12,37,6~8,"122 W Erie Ave Philadelphia, PA 19140",4.9,429,(215) 291-5400,https://www.publicschoolreview.com//clemente-roberto-middle-school-profile
19103,Elkin Lewis School,23,27,K~4,"3199 D St Philadelphia, PA 19134",4.9,811,(215) 291-4701,https://www.publicschoolreview.com//elkin-lewis-school-profile
19103,The Linc,2,10,9~12,"122 W Erie Ave Philadelphia, PA 19140",4.9,258,(215) 291-5432,https://www.publicschoolreview.com//the-linc-profile
19103,Mastery Cs John Wister Elementary School,8,12,K~5,"67 E Bringhurst Street Philadelphia, PA 19144",4.9,504,(215) 951-4003,https://www.publicschoolreview.com//mastery-cs-john-wister-elementary-school-profile
19103,Mastery Cs-pickett Campus,15,15,6~12,"5700 Wayne Avenue Philadelphia, PA 19144",4.9,864,(215) 866-9000,https://www.publicschoolreview.com//mastery-cs-pickett-campus-profile
19103,Memphis Street Academy Cs @ Jp Jones,5,22,5~8,"2950 Memphis Street Philadelphia, PA 19134",4.9,809,(215) 291-4709,https://www.publicschoolreview.com//memphis-street-academy-cs-jp-jones-profile
19103,Charles Kelly Elementary School,8,38,1~5,"3400 Dennison Ave Drexel Hill, PA 19026",5,349,(610) 638-1070,https://www.publicschoolreview.com//charles-kelly-elementary-school-profile
19103,Conwell Russell Middle School,5,19,5~8,"1849 E Clearfield St Philadelphia, PA 19134",5,405,(215) 291-4722,https://www.publicschoolreview.com//conwell-russell-middle-school-profile
19103,Dobson James School,22,37,K~8,"4667 Umbria St Philadelphia, PA 19127",5,269,(215) 487-4460,https://www.publicschoolreview.com//dobson-james-school-profile
19103,Drexel Hill Middle School,33,54,6~8,"3001 State Rd Drexel Hill, PA 19026",5,"1,365",(610) 853-4580,https://www.publicschoolreview.com//drexel-hill-middle-school-profile
19103,Mcclure Alexander K School,32,57,PK~5,"600 W Hunting Park Pike Philadelphia, PA 19140",5,635,(215) 456-3001,https://www.publicschoolreview.com//mcclure-alexander-k-school-profile
19103,Richmond School,21,48,K~5,"2944 Belgrade St Philadelphia, PA 19134",5,606,(215) 291-4718,https://www.publicschoolreview.com//richmond-school-profile
19103,Sharon Hill School,5,14,K~8,"701 Coates Street Sharon Hill, PA 19079",5,673,(610) 522-4355,https://www.publicschoolreview.com//sharon-hill-school-profile
19122,Dunbar Paul L School,12,22,PK~8,"1750 N 12th St Philadelphia, PA 19122",0,270,(215) 684-5065,https://www.publicschoolreview.com//dunbar-paul-l-school-profile
19122,Kensington Creative & Performing Arts High School,12,17,9~12,"1901 N. Front St Philadelphia, PA 19122",0,479,(215) 291-4700,https://www.publicschoolreview.com//kensington-creative-performing-arts-high-school-profile
19122,Ludlow James R School,22,27,PK~8,"550 W Master St Philadelphia, PA 19122",0,303,(215) 684-5060,https://www.publicschoolreview.com//ludlow-james-r-school-profile
19122,Mckinley William School,12,26,PK~8,"2101 N Orkney St Philadelphia, PA 19122",0,464,(215) 291-4702,https://www.publicschoolreview.com//mckinley-william-school-profile
19122,Moffet John School,27,42,K~5,"127 W Oxford St Philadelphia, PA 19122",0,309,(215) 291-4721,https://www.publicschoolreview.com//moffet-john-school-profile
19122,Philadelphia Military Academy At Elverson,34.5,44.5,9~12,"2118-2160 N 13th Street Philadelphia, PA 19122",0,305,(215) 684-5091,https://www.publicschoolreview.com//philadelphia-military-academy-at-elverson-profile
19122,The U School: Innovative Lab,10.5,19,9~12,"2000 N 7th St Philadelphia, PA 19122",0,281,(215) 684-3266,https://www.publicschoolreview.com//the-u-school-innovative-lab-profile
19122,Youth Build Phila Charter School,21,34.5,12,"1231 N Broad St 5th Floor Philadelphia, PA 19122",0,259,(215) 627-8671,https://www.publicschoolreview.com//youth-build-phila-charter-school-profile
